,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-10-10 12:31:44.170,0 days 01:30:44.157000,,198.89944444444438,0 days 00:00:00,11258,246,6,100,False,1,interpolation,0.05953235958773129,1.1270493023551366e-05,OnTrack,462,-1428,1655
3,2021-10-10 12:31:44.319,0 days 01:30:44.306000,,198.89944444444438,0 days 00:00:00.149000,11316,247,6,100,False,1,car,10.324166666666672,0.001954541180568748,OnTrack,571,-1404,1655
4,2021-10-10 12:31:44.365,0 days 01:30:44.352000,,198.89944444444438,0 days 00:00:00.195000,11420,249,6,100,False,1,pos,13.520593091187228,0.0025596793267355297,OnTrack,604,-1397,1655
5,2021-10-10 12:31:44.559,0 days 01:30:44.546000,33,198.89944444444438,0 days 00:00:00.389000,11524,252,6,100,False,1,car,27.124166666666675,0.005135068277208182,OnTrack,735,-1367,1654
6,2021-10-10 12:31:44.585,0 days 01:30:44.572000,33,199.73277777777773,0 days 00:00:00.415000,11576,253,6,100,False,1,pos,28.9580045685482,0.0054822451306473854,OnTrack,753,-1363,1654
7,2021-10-10 12:31:44.799,0 days 01:30:44.786000,33,200.56611111111107,0 days 00:00:00.629000,11628,255,6,100,False,1,car,44.124166666666675,0.008353458791664752,OnTrack,899,-1328,1654
8,2021-10-10 12:31:44.805,0 days 01:30:44.792000,33,201.0994444444444,0 days 00:00:00.635000,11631,255,6,100,False,1,pos,44.55051281257191,0.00843417340295043,OnTrack,904,-1328,1655
9,2021-10-10 12:31:45.025,0 days 01:30:45.012000,33,201.6327777777777,0 days 00:00:00.855000,11634,256,6,100,False,1,pos,60.24921986380862,0.011406206924299412,OnTrack,1057,-1293,1655
10,2021-10-10 12:31:45.039,0 days 01:30:45.026000,33,202.16611111111104,0 days 00:00:00.869000,11637,257,6,100,False,1,car,61.257500000000014,0.01159709158466608,OnTrack,1066,-1290,1654
11,2021-10-10 12:31:45.245,0 days 01:30:45.232000,33,202.83277777777772,0 days 00:00:01.075000,11046,259,6,100,False,1,pos,76.23679163888002,0.014432927474304316,OnTrack,1211,-1257,1655
12,2021-10-10 12:31:45.279,0 days 01:30:45.266000,33,203.4994444444444,0 days 00:00:01.109000,10456,262,7,100,False,1,car,78.72416666666668,0.014903830074029298,OnTrack,1235,-1251,1655
13,2021-10-10 12:31:45.465,0 days 01:30:45.452000,33,204.06611111111107,0 days 00:00:01.295000,10528,263,7,100,False,1,pos,92.36825549836668,0.01748688925487319,OnTrack,1368,-1221,1656
14,2021-10-10 12:31:45.519,0 days 01:30:45.506000,33,204.63277777777773,0 days 00:00:01.349000,10601,264,7,100,False,1,car,96.32416666666667,0.018235810841937275,OnTrack,1406,-1211,1655
15,2021-10-10 12:31:45.685,0 days 01:30:45.672000,33,205.23277777777776,0 days 00:00:01.515000,10691,264,7,100,False,1,pos,108.45760236854424,0.02053287756962501,OnTrack,1525,-1184,1655
16,2021-10-10 12:31:45.759,0 days 01:30:45.746000,33,205.83277777777775,0 days 00:00:01.589000,10782,264,7,100,False,1,car,113.92416666666668,0.021567791609845254,OnTrack,1578,-1171,1655
17,2021-10-10 12:31:45.905,0 days 01:30:45.892000,33,206.06611111111107,0 days 00:00:01.735000,10834,267,7,100,False,1,pos,124.8892413647447,0.023643667633292436,OnTrack,1684,-1148,1656
18,2021-10-10 12:31:45.999,0 days 01:30:45.986000,33,206.2994444444444,0 days 00:00:01.829000,10886,271,7,100,False,1,car,131.99083333333334,0.024988120352659883,OnTrack,1753,-1132,1655
19,2021-10-10 12:31:46.125,0 days 01:30:46.112000,33,205.86611111111108,0 days 00:00:01.955000,10936,271,7,100,False,1,pos,141.48659177920547,0.026785829700293157,OnTrack,1846,-1111,1655
20,2021-10-10 12:31:46.239,0 days 01:30:46.226000,33,205.43277777777777,0 days 00:00:02.069000,10987,272,7,100,False,1,car,150.12416666666667,0.028421070234746888,OnTrack,1929,-1091,1654
21,2021-10-10 12:31:46.326,0 days 01:30:46.313000,33,204.09944444444443,0 days 00:00:02.156000,11032,274,7,100,False,1,pos,156.785821524521,0.02968223534092935,OnTrack,1993,-1077,1655
22,2021-10-10 12:31:46.479,0 days 01:30:46.466000,33,202.76611111111112,0 days 00:00:02.309000,11077,277,7,100,False,1,car,168.59083333333336,0.03191712581319579,OnTrack,2107,-1049,1655
23,2021-10-10 12:31:46.546,0 days 01:30:46.533000,33,200.4661111111111,0 days 00:00:02.376000,11102,277,7,100,False,1,pos,173.76281409609436,0.03289627015600884,OnTrack,2158,-1038,1656
24,2021-10-10 12:31:46.719,0 days 01:30:46.706000,33,198.1661111111111,0 days 00:00:02.549000,11128,278,7,100,False,1,car,187.12416666666672,0.03542580253091708,OnTrack,2287,-1008,1655
25,2021-10-10 12:31:46.766,0 days 01:30:46.753000,33,195.26611111111106,0 days 00:00:02.596000,11185,278,7,100,False,1,pos,190.75794533628644,0.03611373893103112,OnTrack,2323,-1000,1655
26,2021-10-10 12:31:46.959,0 days 01:30:46.946000,33,192.36611111111105,0 days 00:00:02.789000,11242,279,7,100,False,1,car,205.72416666666672,0.03894710038791074,OnTrack,2468,-965,1655
27,2021-10-10 12:31:46.986,0 days 01:30:46.973000,33,188.7994444444444,0 days 00:00:02.816000,11267,280,7,100,False,1,pos,207.82969120472748,0.039345712164454885,OnTrack,2489,-961,1656
28,2021-10-10 12:31:47.199,0 days 01:30:47.186000,33,185.23277777777773,0 days 00:00:03.029000,11292,282,7,100,False,1,car,224.52416666666673,0.042506261662721534,OnTrack,2650,-923,1656
29,2021-10-10 12:31:47.206,0 days 01:30:47.193000,33,182.61055555555552,0 days 00:00:03.036000,11322,282,7,100,False,1,pos,225.07367574604967,0.04261029312205646,OnTrack,2656,-922,1656
30,2021-10-10 12:31:47.426,0 days 01:30:47.413000,33,179.9883333333333,0 days 00:00:03.256000,11353,282,7,100,False,1,pos,242.36587457949068,0.04588400186909432,OnTrack,2824,-880,1655
31,2021-10-10 12:31:47.439,0 days 01:30:47.426000,33,177.36611111111108,0 days 00:00:03.269000,11384,283,7,100,False,1,car,243.39083333333338,0.04607804407680471,OnTrack,2833,-877,1655
32,2021-10-10 12:31:47.646,0 days 01:30:47.633000,33,173.2168055555555,0 days 00:00:03.476000,11415,284,7,100,False,1,pos,259.7701519140509,0.049178928991713146,OnTrack,2993,-839,1656
33,2021-10-10 12:31:47.678,0 days 01:30:47.665000,33,169.06749999999994,0 days 00:00:03.508000,11446,285,7,100,False,1,car,262.3116666666667,0.04966008116654669,OnTrack,3017,-833,1656
